filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
sample113.wav,0.4781222939491272,0.0020916590001434088,5458.129625990178,3291.386133392969,9024.954223632812,0.17396827980324073,-598.9833374023438,-63.18342208862305,14.580489158630371,16.171707153320312,11.513054847717285,5.928520679473877,2.207695245742798,12.06978988647461,2.719632863998413,11.119027137756348,-0.3749082386493683,8.971610069274902,3.3574230670928955,9.355648040771484,1.5896157026290894,6.804059028625488,2.86411190032959,9.433526992797852,1.2277803421020508,7.9159626960754395,atlanticspotteddolphin
sample114.wav,0.5407828092575073,0.0020610149949789047,5667.472355527165,3611.724509410868,9379.604085286459,0.008404767071759259,-595.8671264648438,-34.031734466552734,32.05195617675781,-10.48625373840332,11.782267570495605,11.04057502746582,2.4814252853393555,12.373127937316895,3.8384485244750977,10.337868690490723,4.0843939781188965,9.77906322479248,3.208146333694458,9.353629112243652,1.491412878036499,8.686097145080566,4.633539199829102,10.313002586364746,2.3618881702423096,6.039125919342041,atlanticspotteddolphin
sample115.wav,0.5854741930961609,0.002038651844486594,5056.467943122966,3537.6079331696196,8929.400634765625,0.0023193359375,-602.6597290039062,-33.41295623779297,23.74665069580078,-0.2523858845233917,7.095834255218506,16.30801010131836,0.3771127760410309,18.341657638549805,5.175094127655029,8.16267204284668,3.647918701171875,9.35379695892334,5.6896209716796875,9.41325569152832,1.8289977312088013,6.6964497566223145,2.7470431327819824,9.335456848144531,3.641828775405884,7.980518341064453,atlanticspotteddolphin
sample116.wav,0.592703104019165,0.00199089664965868,4779.480218325697,3635.2116629677294,8849.249267578125,0.0008318865740740741,-622.4781494140625,-24.930049896240234,30.971702575683594,1.7169418334960938,6.712082862854004,14.750219345092773,2.5614960193634033,16.574460983276367,3.6652567386627197,10.732975959777832,1.9076385498046875,10.666234970092773,3.309765100479126,10.659976959228516,1.944153070449829,6.542611598968506,3.2833776473999023,7.796041011810303,1.673480749130249,8.181207656860352,atlanticspotteddolphin
sample117.wav,0.650748610496521,0.0019833403639495373,4566.650683324248,3814.2527208159786,9117.716471354166,0.0018785264756944445,-633.092529296875,-17.28067970275879,29.178077697753906,-0.6286807656288147,10.686711311340332,9.001644134521484,8.089937210083008,11.273494720458984,6.351063251495361,10.296673774719238,2.997896194458008,9.184825897216797,5.5103583335876465,11.092011451721191,2.555593729019165,6.716495990753174,3.1564130783081055,7.800497055053711,2.0007524490356445,7.909335613250732,atlanticspotteddolphin
sample118.wav,0.7231014966964722,0.0019696257077157497,3960.956973828436,3653.7372089033825,8585.068766276041,0.0006148726851851852,-641.5817260742188,-12.57687759399414,22.789941787719727,7.670755863189697,4.359248638153076,12.593117713928223,7.382536888122559,9.037063598632812,7.837574005126953,10.191878318786621,3.1473476886749268,9.127721786499023,5.655599117279053,10.317665100097656,3.755082368850708,6.686933517456055,2.4074041843414307,7.976080894470215,1.762589931488037,8.070277214050293,atlanticspotteddolphin
sample119.wav,0.7079953551292419,0.0019388868240639567,3841.366313130933,3601.1389789889395,8356.727091471354,0.00043402777777777775,-644.9747314453125,-9.780755996704102,18.724056243896484,2.5523669719696045,4.491669178009033,14.737223625183105,5.493268966674805,12.54806137084961,5.776968479156494,12.740306854248047,3.0909509658813477,8.121906280517578,4.962216854095459,8.865806579589844,3.5744447708129883,7.137766361236572,3.3488996028900146,8.084284782409668,2.7348785400390625,8.230734825134277,atlanticspotteddolphin
sample12.wav,0.720205545425415,0.0019431188702583313,3751.6412134284105,3578.2084376896373,8254.892985026041,0.0005199291087962963,-646.9938354492188,-8.795502662658691,17.514432907104492,3.671696186065674,4.346523761749268,14.809803009033203,5.136734485626221,11.771744728088379,5.53300142288208,12.779339790344238,3.020028591156006,8.159558296203613,5.005547523498535,8.76773738861084,3.6262316703796387,7.420948028564453,3.2161121368408203,8.161279678344727,2.6420116424560547,8.390767097473145,atlanticspotteddolphin
sample120.wav,0.6283042430877686,0.001961126923561096,4218.365689581339,3688.4641632391063,8710.679117838541,0.00014467592592592592,-633.2113647460938,-13.987532615661621,24.487972259521484,3.5251100063323975,5.614312171936035,13.665263175964355,4.256871223449707,12.885111808776855,6.102635860443115,10.581425666809082,2.5122787952423096,7.7940449714660645,5.633459091186523,10.20203685760498,4.456583023071289,7.070691108703613,4.067366123199463,7.493881702423096,0.7358660101890564,8.419465065002441,atlanticspotteddolphin
sample121.wav,0.6433283686637878,0.0019581003580242395,4324.607232309185,3818.783417758001,9020.517985026041,0.00023509837962962962,-634.0090942382812,-11.97318172454834,24.609167098999023,-0.7738675475120544,11.141833305358887,10.522664070129395,7.672670841217041,11.822813034057617,6.78662633895874,11.420642852783203,3.697589159011841,7.11074161529541,6.41704797744751,8.887465476989746,4.291839122772217,7.336879253387451,4.195521831512451,7.924478530883789,1.9385803937911987,6.667374134063721,atlanticspotteddolphin
sample122.wav,0.6444298028945923,0.001963194692507386,4029.8433458894983,3775.027421289933,8817.796834309896,0.0003978587962962963,-645.7006225585938,-7.811488628387451,22.843006134033203,1.0651434659957886,10.531319618225098,9.65465259552002,9.849908828735352,10.91810417175293,7.127398490905762,10.078719139099121,4.766631126403809,8.082995414733887,5.773923397064209,9.750642776489258,2.5364294052124023,6.658709526062012,4.011374473571777,7.134121894836426,2.5449771881103516,7.545892715454102,atlanticspotteddolphin
sample123.wav,0.6369618773460388,0.0019808844663202763,4242.752442391779,3742.3217667646727,8832.002766927084,0.00010850694444444444,-631.5125122070312,-10.88270378112793,25.48036003112793,1.5039006471633911,3.931278944015503,9.115217208862305,5.162744522094727,11.257441520690918,8.24228286743164,10.673337936401367,5.25214958190918,7.579935550689697,6.041601181030273,9.738932609558105,1.9819681644439697,7.208130836486816,2.9831979274749756,8.62900447845459,2.559356212615967,9.257290840148926,atlanticspotteddolphin
sample124.wav,0.702625036239624,0.0019608144648373127,3919.1283832075674,3714.421547074753,8700.660196940104,0.0005063657407407407,-637.632080078125,-4.6107096672058105,22.08627700805664,1.9731167554855347,4.144411087036133,8.658761024475098,6.771695137023926,12.285155296325684,8.730835914611816,11.242097854614258,6.320240020751953,7.580842018127441,5.301751136779785,9.5738525390625,1.9764480590820312,7.332799434661865,2.8296170234680176,9.104690551757812,1.8084533214569092,9.568535804748535,atlanticspotteddolphin
sample125.wav,0.6574527621269226,0.0019576577469706535,3827.1910814498724,3572.88614458623,8220.599365234375,0.0006849500868055555,-645.9496459960938,-7.271458148956299,23.368837356567383,5.446227550506592,4.626926422119141,13.841401100158691,3.161595582962036,15.059453010559082,3.3666117191314697,12.743770599365234,3.4158856868743896,7.2531585693359375,6.75440788269043,8.63818645477295,4.441080570220947,6.9717793464660645,3.5049564838409424,8.340765953063965,1.647894263267517,8.07470417022705,atlanticspotteddolphin
sample126.wav,0.48227399587631226,0.02015419863164425,4338.886052368717,2882.16337044019,7402.2878011067705,0.22353560836226852,-396.7647705078125,2.326608657836914,27.473154067993164,28.110485076904297,-9.111947059631348,22.99350357055664,-0.7372404932975769,14.741971969604492,2.5755183696746826,13.68387222290039,2.070136070251465,9.65892219543457,5.009215831756592,6.027469635009766,5.092113018035889,6.285601615905762,3.3100526332855225,7.995843887329102,0.8532008528709412,7.685608863830566,atlanticspotteddolphin
sample127.wav,0.35884323716163635,0.09190548211336136,5671.493600766459,2434.025613130841,7916.1936442057295,0.48561830873842593,-175.78121948242188,-35.03636169433594,48.96780014038086,37.56645965576172,-15.784991264343262,29.998666763305664,-1.3759732246398926,18.061668395996094,4.530196666717529,13.174120903015137,1.4108754396438599,10.83010196685791,6.8953986167907715,5.940670967102051,6.452117443084717,6.627306938171387,3.9092609882354736,8.381430625915527,1.380963921546936,8.352283477783203,atlanticspotteddolphin
sample128.wav,0.3738967180252075,0.08071263879537582,5870.727694553865,2477.9990878494195,8177.532958984375,0.4945475260416667,-201.91294860839844,-38.52021789550781,55.41331481933594,37.21891403198242,-14.052787780761719,27.85533332824707,3.7321207523345947,16.987550735473633,3.841047763824463,17.501937866210938,-0.23312908411026,14.524280548095703,3.5814974308013916,4.7711710929870605,6.557429790496826,5.359340190887451,4.714941501617432,6.397492408752441,2.4318621158599854,7.994268417358398,atlanticspotteddolphin
sample129.wav,0.3471083343029022,0.09350781887769699,5854.528381245533,2281.5439060097733,7897.102864583333,0.49374954788773145,-195.7780303955078,-48.178096771240234,53.80857467651367,41.15646743774414,-16.804527282714844,30.448036193847656,0.5141299366950989,15.31814193725586,2.657822847366333,20.97372817993164,-2.577868938446045,9.37076473236084,8.39381217956543,3.803317070007324,6.816563129425049,7.205817222595215,2.8559234142303467,9.7125244140625,0.214166522026062,7.971746444702148,atlanticspotteddolphin
sample13.wav,0.6823543906211853,0.001944521558471024,4317.431496929741,3709.868499288938,8804.288736979166,0.0005244502314814815,-631.4530029296875,-15.96146011352539,23.137622833251953,3.183189630508423,7.424135208129883,11.643467903137207,6.517373561859131,12.604253768920898,7.044667720794678,10.972552299499512,4.242785453796387,8.104599952697754,5.115758895874023,10.656731605529785,3.8255274295806885,6.521770477294922,3.2281954288482666,6.3220367431640625,2.7499911785125732,7.865566253662109,atlanticspotteddolphin
sample130.wav,0.4154910743236542,0.05920589342713356,5527.1081996396415,2477.4268951554905,7914.7979736328125,0.47587981047453703,-200.7825469970703,-27.328432083129883,44.72151184082031,38.23665237426758,-19.64775276184082,23.54766082763672,3.899134874343872,10.626082420349121,-0.39963066577911377,16.740571975708008,-3.9307820796966553,10.754149436950684,6.457950115203857,4.517781734466553,6.796164035797119,5.613124370574951,3.4472789764404297,9.052075386047363,-0.739334762096405,9.165807723999023,atlanticspotteddolphin
sample131.wav,0.37306755781173706,0.08740970492362976,5893.709117707339,2370.374048580323,8060.8449300130205,0.5000565140335648,-193.51803588867188,-45.22266387939453,53.775054931640625,37.37046432495117,-18.87076759338379,26.266475677490234,2.28080415725708,15.537671089172363,-1.4662436246871948,18.3673038482666,-2.272846221923828,14.03531265258789,5.703543186187744,5.008432388305664,9.271299362182617,7.792625904083252,4.563260555267334,8.207771301269531,-0.40471088886260986,7.760180950164795,atlanticspotteddolphin
sample132.wav,0.392098993062973,0.06852021813392639,5562.47585997506,2463.98198989584,7877.762858072917,0.44611499927662035,-209.2473602294922,-35.71095275878906,44.851905822753906,40.51656723022461,-10.741082191467285,28.146738052368164,-1.5123876333236694,19.8173828125,1.4596153497695923,12.92131519317627,2.9946916103363037,10.863039016723633,2.481055736541748,5.347269535064697,5.580359935760498,4.924295425415039,2.0798895359039307,7.761810302734375,0.64463871717453,8.041840553283691,atlanticspotteddolphin
sample133.wav,0.646407961845398,0.05009984225034714,3103.4920436325137,3028.28915885588,6604.313151041667,0.0781589084201389,-270.7047424316406,34.387840270996094,16.109432220458984,34.26303482055664,4.659031391143799,22.99064064025879,1.2091695070266724,15.227272987365723,0.4369749426841736,9.318538665771484,9.72389030456543,7.295261383056641,0.37196117639541626,13.469087600708008,2.3403632640838623,8.244926452636719,2.2083075046539307,7.825973033905029,1.307599663734436,8.105436325073242,atlanticspotteddolphin
sample134.wav,0.6485251188278198,0.033610228449106216,3126.606858912075,2778.6427880118677,6242.934163411458,0.10447184244791667,-262.3673400878906,33.80721664428711,-3.796959400177002,47.95095443725586,6.918843746185303,14.862748146057129,-1.534515619277954,18.55018424987793,5.61084508895874,6.34324836730957,7.277371406555176,7.483883380889893,5.032870292663574,9.111329078674316,0.5285142064094543,10.323786735534668,1.6239278316497803,6.572785377502441,3.715951442718506,7.417577743530273,atlanticspotteddolphin
sample135.wav,0.6528664827346802,0.02517499029636383,2759.653872245335,2554.8493533624696,5541.80908203125,0.10122115523726852,-272.1884460449219,53.390506744384766,-17.40439796447754,54.38813018798828,12.390212059020996,13.506776809692383,-4.216322422027588,19.05510139465332,7.117667198181152,7.161279678344727,4.952179908752441,7.4161200523376465,5.873897075653076,9.917669296264648,0.03525557368993759,11.063576698303223,1.9661316871643066,4.444916248321533,4.083419322967529,7.764816761016846,atlanticspotteddolphin
sample136.wav,0.4898488521575928,0.008400022983551025,5301.348169794725,2885.317915338291,8304.688517252604,0.2720675998263889,-490.58868408203125,-48.42473602294922,5.955377578735352,31.558277130126953,11.204279899597168,-0.1695091873407364,-0.3851484954357147,13.094771385192871,5.9665141105651855,6.929139137268066,1.972826600074768,7.563215255737305,4.376572132110596,10.212367057800293,0.06600012630224228,8.472222328186035,2.5309948921203613,8.614518165588379,2.07265043258667,6.395405292510986,atlanticspotteddolphin
sample137.wav,0.32775816321372986,0.002894517732784152,6446.846636208009,2725.31146822982,9097.878011067709,0.4451700846354167,-561.0630493164062,-110.1598129272461,6.738065719604492,27.30859375,10.756556510925293,2.0438570976257324,0.3626798987388611,10.666176795959473,3.4876132011413574,10.97244930267334,-0.6831192970275879,7.970325469970703,3.073714017868042,8.994528770446777,0.6828444004058838,8.576735496520996,2.166994333267212,11.382579803466797,0.4636741876602173,8.88947868347168,atlanticspotteddolphin
sample138.wav,0.38837650418281555,0.0027139761950820684,6337.903490662975,2720.6686442808964,9075.248209635416,0.38102439597800924,-560.8966674804688,-110.78953552246094,7.281882286071777,28.411428451538086,10.68848705291748,2.05112361907959,-2.7759079933166504,13.501066207885742,1.5789238214492798,10.942564010620117,0.006665053311735392,6.685744285583496,5.189026832580566,8.17351245880127,0.9490670561790466,6.8646697998046875,3.1599669456481934,10.529561042785645,1.1931251287460327,7.8549885749816895,atlanticspotteddolphin
sample139.wav,0.5832197666168213,0.0019857229199260473,5162.814525304275,3705.79629972859,9226.728312174479,0.002597384982638889,-614.4152221679688,-27.96193504333496,28.97052764892578,-4.839923858642578,12.252814292907715,11.383683204650879,4.531736373901367,11.795392036437988,4.174631118774414,11.35032844543457,2.6082029342651367,10.287107467651367,2.5994791984558105,9.591730117797852,1.775224208831787,7.4659199714660645,3.545541763305664,9.224132537841797,1.4019261598587036,7.165892601013184,atlanticspotteddolphin
sample14.wav,0.5719964504241943,0.0019818227738142014,4261.091649175385,3522.4155505495623,8366.24755859375,0.000904224537037037,-635.4030151367188,-20.063770294189453,24.873987197875977,8.388171195983887,2.220714807510376,16.338937759399414,3.747037649154663,14.278861045837402,4.959230899810791,11.570886611938477,1.1490696668624878,9.362236022949219,5.291448593139648,9.363258361816406,4.151691436767578,6.157061576843262,4.126433849334717,7.001602649688721,0.8993929624557495,8.60429573059082,atlanticspotteddolphin
sample140.wav,0.5511550903320312,0.002056903438642621,5413.921965687498,3574.473646571623,9186.951700846354,0.006684479890046296,-594.8889770507812,-32.886993408203125,27.837629318237305,-6.568131446838379,9.802061080932617,14.012593269348145,2.025581121444702,15.63857650756836,3.42783260345459,8.514164924621582,3.990652322769165,8.718219757080078,4.7609477043151855,9.556036949157715,2.346867561340332,7.60379695892334,4.55634069442749,10.030804634094238,3.4094910621643066,6.735311985015869,atlanticspotteddolphin
sample141.wav,0.6030335426330566,0.002016101498156786,4903.03877049783,3551.0908400217395,8849.54833984375,0.00267650462962963,-612.1072998046875,-30.81740951538086,27.3175048828125,2.7352492809295654,5.829198837280273,15.286319732666016,0.7864348292350769,17.501874923706055,5.444880962371826,9.218814849853516,2.997863531112671,10.697678565979004,4.2219133377075195,10.064229011535645,1.4957315921783447,6.79305362701416,1.9893800020217896,8.537260055541992,2.769056558609009,8.136552810668945,atlanticspotteddolphin
sample142.wav,0.5994014739990234,0.0019925665110349655,4757.095601291248,3720.6633432037047,9000.87890625,0.001659252025462963,-627.463134765625,-22.90666961669922,31.474197387695312,0.4224756956100464,8.487005233764648,11.899065971374512,4.7892889976501465,14.033994674682617,4.747420787811279,11.02391529083252,1.5374785661697388,10.14122486114502,4.687584400177002,11.057348251342773,2.712029457092285,6.108846187591553,3.395810127258301,7.461711883544922,1.5515937805175781,8.26092529296875,atlanticspotteddolphin
sample143.wav,0.6857578754425049,0.0019755989778786898,4342.557361327566,3797.509880363493,9028.692626953125,0.000560619212962963,-636.0479125976562,-15.65330696105957,26.374765396118164,2.2391083240509033,8.80150032043457,9.66259765625,9.165328025817871,9.428776741027832,8.09253978729248,10.060467720031738,3.802266836166382,8.74103832244873,5.918195724487305,10.085075378417969,3.1013545989990234,6.869617938995361,2.972147226333618,7.714207172393799,2.1212971210479736,7.786969184875488,atlanticspotteddolphin
sample144.wav,0.7472152709960938,0.0019510575802996755,3631.8759316300047,3632.799991751102,8319.691975911459,0.00010850694444444444,-651.5059814453125,-5.119502544403076,18.650915145874023,4.841691017150879,5.897408962249756,13.023311614990234,6.251614093780518,10.956504821777344,5.554012775421143,11.067668914794922,2.9884045124053955,8.562748908996582,4.923906326293945,10.608787536621094,3.1760895252227783,7.589651584625244,2.8917276859283447,7.893247127532959,2.2191271781921387,8.151934623718262,atlanticspotteddolphin
sample145.wav,0.6741654276847839,0.00193692313041538,4213.590225056671,3633.946307587015,8604.657999674479,0.0007414641203703704,-632.7437133789062,-16.13743019104004,21.88590431213379,3.5477023124694824,4.7693328857421875,14.178277015686035,4.951299667358398,13.005741119384766,6.618892192840576,12.47130012512207,3.14337158203125,8.531963348388672,4.903629302978516,9.471912384033203,4.116991996765137,6.163751125335693,3.3124523162841797,6.91961145401001,3.1019163131713867,8.287140846252441,atlanticspotteddolphin
sample146.wav,0.6364808082580566,0.001966987969353795,4079.5819881465495,3553.6969669359087,8339.979044596354,0.0007595486111111111,-638.71875,-15.29896068572998,22.100526809692383,7.93228816986084,3.36582612991333,14.900169372558594,5.321774959564209,12.888389587402344,5.446966171264648,11.53278923034668,2.211185932159424,8.727031707763672,5.324006080627441,9.501496315002441,4.03508996963501,6.471612930297852,3.6137142181396484,7.252139568328857,1.4057883024215698,8.201119422912598,atlanticspotteddolphin
sample147.wav,0.622626781463623,0.001964676659554243,4234.323261101256,3643.647932554803,8618.016560872396,0.00021701388888888888,-631.8793334960938,-15.670756340026855,24.961837768554688,5.142368793487549,4.693276405334473,14.919657707214355,3.2997312545776367,13.33920669555664,5.681856632232666,10.499432563781738,2.582448720932007,7.800497531890869,6.00440788269043,9.916440963745117,4.487928867340088,7.315432071685791,3.729630708694458,7.619555950164795,0.503803014755249,8.44413948059082,atlanticspotteddolphin
sample148.wav,0.6381108164787292,0.001958718290552497,4354.811223603256,3841.660120760506,9086.463419596354,0.00021701388888888888,-633.8135986328125,-11.72074031829834,24.40102767944336,-1.8230481147766113,11.377812385559082,9.705485343933105,8.265525817871094,11.467305183410645,7.171469211578369,11.490521430969238,3.527625799179077,7.361285209655762,6.2440948486328125,9.303767204284668,4.392340183258057,7.20195198059082,4.460506439208984,7.792470455169678,1.9108119010925293,6.668050289154053,atlanticspotteddolphin
sample149.wav,0.6304737329483032,0.0019635960925370455,4070.518414183426,3775.9254453499093,8836.787923177084,0.0003978587962962963,-643.677734375,-8.29526138305664,23.212120056152344,1.2794127464294434,10.233869552612305,9.855687141418457,9.654267311096191,10.875494956970215,7.1285786628723145,9.956645011901855,4.988363742828369,7.87360954284668,5.817891597747803,9.420424461364746,2.5302305221557617,6.819565296173096,3.867910385131836,7.140539169311523,2.4394915103912354,7.51280403137207,atlanticspotteddolphin
